onset	duration	trial_type	response_time	stim_file	resp	acc
126.293970184	0.5	baseline	0.433637768729	BL	1.0	1.0
131.794941	0.5	scene1	0.317111301003	k050.jpg	2.0	1.0
134.793998127	0.5	COND	0.267103909515	k027.jpg	1.0	1.0
137.794021564	0.5	face1	0.0670650287066	k022.jpg	1.0	1.0
140.794070541	0.5	COND	0.0503069593105	k027.jpg	1.0	1.0
143.794101789	0.5	scene1	0.283694918035	k050.jpg	1.0	1.0
146.794142954	0.5	baseline	0.40038934804	BL	1.0	1.0
152.295224342	0.5	face1	0.0336555565009	k022.jpg	2.0	1.0
155.294276061	0.5	baseline	0.150309723685	BL	2.0	1.0
160.796130858	0.5	scene2	0.250306178117	k068.jpg	2.0	0.0
163.794443423	0.5	COND	0.550368856057	k027.jpg	1.0	0.0
166.794429902	0.5	face2	0.0169903321657	k082.jpg	2.0	1.0
169.794481883	0.5	COND	0.317096277489	k027.jpg	2.0	1.0
172.794508925	0.5	scene2	0.183705073898	k068.jpg	2.0	1.0
175.79456992	0.5	COND	0.317105291644	k027.jpg	1.0	1.0
178.794750803	0.5	face2	0.267033599666	k082.jpg	2.0	0.0
181.794611085	0.5	COND	0.516752660973	k027.jpg	1.0	1.0
184.794709939	0.5	scene1	0.183652491774	k050.jpg	1.0	0.0
187.794761019	0.5	COND	0.233701948891	k027.jpg	2.0	1.0
190.794806089	0.5	scene1	0.0836377086816	k050.jpg	2.0	1.0
193.794828925	0.5	COND	0.284156438662	k027.jpg	1.0	1.0
196.794941601	0.5	scene2	0.533634523745	k068.jpg	2.0	0.0
199.794956324	0.5	baseline	0.183675627806	BL	2.0	1.0
205.298016903	0.5	face2	0.0336372279562	k082.jpg	1.0	0.0
208.295047065	0.5	baseline	0.133583804476	BL	2.0	1.0
213.798280415	0.5	face1	0.0169557781192	k022.jpg	1.0	0.0
216.795154333	0.5	baseline	0.416953013861	BL	1.0	1.0
222.298209504	0.5	face1	0.316936127376	k022.jpg	2.0	1.0
225.295296154	0.5	COND	0.216977231554	k027.jpg	1.0	0.0
228.295245075	0.5	face1	0.216922546271	k022.jpg	2.0	0.0
231.295428661	0.5	COND	0.250301971566	k027.jpg	1.0	1.0
234.295459009	0.5	scene1	0.15029500064	k050.jpg	2.0	1.0
237.295465319	0.5	baseline	0.200299688033	BL	2.0	1.0
242.796557825	0.5	scene2	0.116948626935	k068.jpg	2.0	0.0
245.795586408	0.5	COND	0.283642636263	k027.jpg	1.0	0.0
248.795624267	0.5	scene1	0.583591136034	k050.jpg	2.0	0.0
251.795791027	0.5	COND	0.116902354755	k027.jpg	2.0	1.0
254.795699985	0.5	scene1	0.516978313331	k050.jpg	2.0	1.0
257.795738445	0.5	COND	0.0503291940549	k027.jpg	1.0	1.0
260.795873957	0.5	face1	0.333573408308	k022.jpg	2.0	1.0
263.795843008	0.5	baseline	0.433668116108	BL	1.0	1.0
269.297321617	0.5	scene2	0.133636386599	k068.jpg	2.0	0.0
272.295883872	0.5	baseline	0.416984863463	BL	2.0	1.0
277.799013259	0.5	scene1	0.083663548925	k050.jpg	2.0	1.0
280.796063853	0.5	baseline	0.450312608154	BL	1.0	1.0
286.297436397	0.5	face2	0.400335263461	k082.jpg	1.0	1.0
289.29620928	0.5	COND	0.250442591147	k027.jpg	1.0	1.0
292.296345994	0.5	face2	0.000337126431987	k082.jpg	1.0	1.0
295.296275083	0.5	COND	0.166962929303	k027.jpg	2.0	1.0
298.296332473	0.5	scene2	0.23372057802	k068.jpg	1.0	1.0
301.296444548	0.5	baseline	0.183622745331	BL	2.0	1.0
306.797602256	0.5	scene1	0.416961426963	k050.jpg	2.0	1.0
309.79648421	0.5	COND	0.117000007187	k027.jpg	2.0	1.0
312.796594782	0.5	face1	0.0503024522914	k022.jpg	2.0	1.0
315.796578858	0.5	COND	0.133614151855	k027.jpg	2.0	1.0
318.79659989	0.5	scene2	0.133623165893	k068.jpg	2.0	1.0
321.796739609	0.5	baseline	0.316966775339	BL	1.0	1.0
327.297823701	0.5	face2	0.433765468188	k082.jpg	2.0	1.0
330.296848078	0.5	COND	0.183643778088	k027.jpg	1.0	0.0
333.296823439	0.5	face1	0.166982159368	k022.jpg	1.0	1.0
336.296882031	0.5	baseline	0.283679594053	BL	2.0	1.0
341.797967626	0.5	scene1	0.40029590216	k050.jpg	2.0	1.0
344.796998313	0.5	baseline	0.18366481096	BL	1.0	1.0
350.298147006	0.5	scene1	0.216987748048	k050.jpg	2.0	1.0
353.297073129	0.5	COND	0.0503349030623	k027.jpg	1.0	1.0
356.297240791	0.5	face2	0.483560728491	k082.jpg	1.0	1.0
359.297224265	0.5	baseline	0.150233404478	BL	1.0	1.0
364.798343213	0.5	scene2	0.31700553582	k068.jpg	2.0	1.0
367.79741296	0.5	COND	0.350356416544	k027.jpg	2.0	1.0
370.797456528	0.5	scene1	0.166934985667	k050.jpg	1.0	0.0
373.797401542	0.5	COND	0.350338087999	k027.jpg	1.0	1.0
376.797454725	0.5	scene2	0.0669811979169	k068.jpg	1.0	1.0
379.797632303	0.5	baseline	0.0837371640373	BL	1.0	1.0
385.298600114	0.5	scene2	0.400305216666	k068.jpg	1.0	1.0
388.297601655	0.5	COND	0.000311586540192	k027.jpg	1.0	0.0
391.297705016	0.5	scene1	0.050437663449	k050.jpg	1.0	1.0
394.297705016	0.5	baseline	0.333616375341	BL	2.0	1.0
399.798920414	0.5	scene2	0.0836485255277	k068.jpg	2.0	1.0
402.797822199	0.5	COND	0.000301671097986	k027.jpg	2.0	1.0
405.797871777	0.5	scene1	0.150329254102	k050.jpg	1.0	1.0
408.797972434	0.5	baseline	0.167026027804	BL	2.0	1.0
414.298979306	0.5	face1	0.0169714025687	k022.jpg	1.0	1.0
417.298016002	0.5	baseline	0.433771778014	BL	1.0	1.0
422.799134649	0.5	face1	0.500305577181	k022.jpg	1.0	1.0
425.798142499	0.5	COND	0.250312487944	k027.jpg	2.0	1.0
428.798221222	0.5	face2	0.166952713393	k082.jpg	2.0	1.0
431.798191476	0.5	baseline	0.433652491774	BL	1.0	1.0
437.299317334	0.5	face2	0.366987387417	k082.jpg	2.0	1.0
440.298357034	0.5	COND	0.233627432608	k027.jpg	2.0	1.0
443.298471814	0.5	scene2	0.117029453162	k068.jpg	2.0	1.0
446.298474217	0.5	COND	0.233672202565	k027.jpg	2.0	1.0
449.298602217	0.5	scene1	0.216910527437	k050.jpg	1.0	1.0
452.298488339	0.5	COND	0.36707993201	k027.jpg	2.0	1.0
455.298575475	0.5	scene1	0.21710673382	k050.jpg	2.0	1.0
458.298607626	0.5	COND	0.41697164299	k027.jpg	1.0	1.0
461.298665917	0.5	scene2	0.233739507617	k068.jpg	1.0	1.0
464.298792114	0.5	COND	0.000296563026495	k027.jpg	2.0	1.0
467.298759363	0.5	face2	0.216969419504	k082.jpg	2.0	1.0
470.298798724	0.5	baseline	0.350313749863	BL	2.0	1.0
475.79988492	0.5	face1	0.216940574464	k022.jpg	2.0	1.0
478.798918912	0.5	baseline	0.166882103076	BL	2.0	1.0
484.300293558	0.5	face1	0.333641013829	k022.jpg	1.0	1.0
487.299058029	0.5	baseline	0.167169952532	BL	2.0	1.0
492.80029446	0.5	face2	0.200355575187	k082.jpg	1.0	1.0
495.799259644	0.5	COND	0.283630918013	k027.jpg	1.0	1.0
498.799204658	0.5	face1	0.350301430793	k022.jpg	1.0	1.0
501.799286987	0.5	COND	0.0336113874801	k027.jpg	2.0	1.0
504.799366911	0.5	face2	0.250334722688	k082.jpg	1.0	1.0
507.799430611	0.5	COND	0.217076386441	k027.jpg	2.0	1.0
510.799396958	0.5	scene2	0.400299207191	k068.jpg	2.0	1.0
513.799425803	0.5	baseline	0.150308822165	BL	1.0	1.0
519.300600938	0.5	face2	0.0836545348866	k082.jpg	2.0	1.0
522.299553803	0.5	COND	0.0669601650443	k027.jpg	1.0	1.0
525.299588057	0.5	scene1	0.400338568725	k050.jpg	2.0	1.0
528.299589559	0.5	COND	0.233635244775	k027.jpg	2.0	1.0
531.299669784	0.5	face1	0.100254256977	k022.jpg	1.0	1.0
534.29973108	0.5	scene2	0.30032558844	k068.jpg	2.0	1.0
537.299750911	0.5	scene1	0.400397460675	k050.jpg	2.0	1.0
540.299803794	0.5	face2	0.0502862269059	k082.jpg	1.0	1.0
543.299856075	0.5	COND	0.0836016524117	k027.jpg	1.0	1.0
546.299914366	0.5	scene2	0.433701167698	k068.jpg	1.0	1.0
549.299937202	0.5	face2	0.166939492687	k082.jpg	1.0	1.0
552.300071211	0.5	face1	0.0669721837621	k022.jpg	1.0	1.0
555.299949822	0.5	scene2	0.583717633504	k068.jpg	1.0	1.0
558.300100657	0.5	face2	0.400335564045	k082.jpg	2.0	1.0
561.300112375	0.5	face1	0.0836503283354	k022.jpg	1.0	1.0
564.300255699	0.5	face1	0.350401486969	k022.jpg	1.0	1.0
567.30021123	0.5	scene1	0.533943406073	k050.jpg	1.0	1.0
570.300426366	0.5	COND	0.217110038968	k027.jpg	1.0	1.0
573.300445596	0.5	face2	0.0500638798112	k082.jpg	2.0	1.0
576.30034554	0.5	scene2	0.300300048548	k068.jpg	1.0	1.0
579.300457915	0.5	scene2	0.233631939627	k068.jpg	1.0	1.0
582.300432676	0.5	scene1	0.433537712554	k050.jpg	1.0	1.0
585.300617164	0.5	COND	0.300309663522	k027.jpg	2.0	1.0
588.300495474	0.5	face1	0.566967676743	k022.jpg	1.0	1.0
591.300542046	0.5	scene2	0.0669869066915	k068.jpg	2.0	1.0
594.300536337	0.5	face2	0.133575992193	k082.jpg	1.0	1.0
597.300645107	0.5	face2	0.483669798821	k082.jpg	1.0	1.0
600.300776412	0.5	COND	0.033605979057	k027.jpg	2.0	1.0
603.300725333	0.5	face1	0.367009622278	k022.jpg	1.0	1.0
606.300785727	0.5	face1	0.466980536818	k022.jpg	2.0	1.0
609.30088999	0.5	scene2	0.233772859676	k068.jpg	2.0	1.0
612.301078084	0.5	COND	0.400258643902	k027.jpg	1.0	0.0
615.300900807	0.5	scene1	0.150337366736	k050.jpg	1.0	1.0
618.301113238	0.5	face2	0.116956739686	k082.jpg	1.0	1.0
