onset	duration	trial_type	response_time	stim_file	resp	acc
182.303172053	0.5	face1	0.283652852289	k022.jpg	1.0	1.0
185.303211715	0.5	COND	0.266945862561	k027.jpg	1.0	1.0
188.303347828	0.5	face1	0.466978133074	k022.jpg	1.0	1.0
191.303429856	0.5	baseline	0.400329554686	BL	2.0	0.0
196.806456783	0.5	scene1	0.283654655097	k050.jpg	1.0	0.0
199.803434664	0.5	baseline	0.383548048674	BL	1.0	1.0
205.306673722	0.5	face2	0.0836860841373	k082.jpg	2.0	1.0
208.303571677	0.5	COND	0.200299086981	k027.jpg	2.0	1.0
211.303604729	0.5	face1	0.117062204401	k022.jpg	2.0	1.0
214.30366903	0.5	baseline	0.0504935507197	BL	1.0	1.0
219.805053291	0.5	face1	0.483584765927	k022.jpg	1.0	1.0
222.803800335	0.5	baseline	0.05035864003	BL	1.0	1.0
228.304918981	0.5	scene1	0.0836289951112	k050.jpg	2.0	1.0
231.303915414	0.5	baseline	0.133627672913	BL	2.0	1.0
236.805043075	0.5	scene2	0.333647023188	k068.jpg	1.0	1.0
239.804023884	0.5	baseline	0.0669448410627	BL	1.0	1.0
245.305196915	0.5	scene2	0.333631699206	k068.jpg	1.0	1.0
248.304272372	0.5	COND	0.300283522811	k027.jpg	1.0	1.0
251.30425825	0.5	scene2	0.0836626475211	k068.jpg	2.0	1.0
254.304228503	0.5	baseline	0.0503382080933	BL	1.0	1.0
259.805318606	0.5	face2	0.0836148728849	k082.jpg	2.0	1.0
262.804348691	0.5	COND	0.116961246706	k027.jpg	1.0	1.0
265.804464672	0.5	scene2	0.0670058362884	k068.jpg	2.0	1.0
268.804512747	0.5	COND	0.26715378731	k027.jpg	2.0	1.0
271.80449532	0.5	scene1	0.10029361851	k050.jpg	2.0	1.0
274.804593573	0.5	COND	0.20033904945	k027.jpg	1.0	1.0
277.804726982	0.5	scene2	0.516990632634	k068.jpg	1.0	1.0
280.804622719	0.5	COND	0.0669760898454	k027.jpg	2.0	1.0
283.804657273	0.5	face2	0.00032450677827	k082.jpg	1.0	1.0
286.804804803	0.5	COND	0.0336167960195	k027.jpg	1.0	1.0
289.805254906	0.5	face2	0.317163883126	k082.jpg	1.0	1.0
292.804804202	0.5	COND	0.500345840002	k027.jpg	1.0	1.0
295.804823432	0.5	face2	0.116970260744	k082.jpg	1.0	1.0
298.804900953	0.5	baseline	0.216979334946	BL	1.0	1.0
304.30605145	0.5	face1	0.20031320909	k022.jpg	1.0	1.0
307.305098963	0.5	COND	0.133649607189	k027.jpg	1.0	1.0
310.305056596	0.5	scene1	0.400420296355	k050.jpg	1.0	1.0
313.305167469	0.5	baseline	0.166987567791	BL	2.0	1.0
318.806163825	0.5	face1	0.550695165526	k022.jpg	2.0	1.0
321.805233573	0.5	COND	0.267003552755	k027.jpg	2.0	1.0
324.805253103	0.5	scene2	0.233651169692	k068.jpg	2.0	1.0
327.80526362	0.5	COND	0.316934324568	k027.jpg	2.0	1.0
330.805357366	0.5	scene1	0.2836630682	k050.jpg	2.0	0.0
333.805401235	0.5	baseline	0.350216998835	BL	1.0	1.0
339.308584706	0.5	scene1	0.000324807246216	k050.jpg	1.0	1.0
342.305505798	0.5	baseline	0.50026531436	BL	1.0	1.0
347.806610022	0.5	scene1	0.183652491774	k050.jpg	1.0	1.0
350.805634699	0.5	baseline	0.350285806227	BL	2.0	1.0
356.306795111	0.5	face2	0.433855007985	k082.jpg	2.0	1.0
359.30578914	0.5	baseline	0.300287128426	BL	2.0	1.0
364.806864219	0.5	scene2	0.466985344305	k068.jpg	1.0	1.0
367.805951394	0.5	baseline	0.066986005404	BL	2.0	1.0
373.307057421	0.5	scene1	0.467064668192	k050.jpg	1.0	0.0
376.306002774	0.5	baseline	0.167007999611	BL	1.0	1.0
381.809082884	0.5	scene1	0.000297164078802	k050.jpg	2.0	1.0
384.806122361	0.5	COND	0.28370873956	k027.jpg	1.0	1.0
387.806176445	0.5	face2	0.216947785695	k082.jpg	2.0	1.0
390.806218511	0.5	baseline	0.250367173343	BL	2.0	1.0
396.307318529	0.5	face1	0.0169849236263	k022.jpg	1.0	1.0
399.306373252	0.5	COND	0.383588611963	k027.jpg	1.0	1.0
402.306409309	0.5	face1	0.117100063479	k022.jpg	2.0	1.0
405.306525891	0.5	COND	0.100387965795	k027.jpg	1.0	1.0
408.306482924	0.5	face1	0.216993457056	k022.jpg	2.0	1.0
411.306534004	0.5	COND	0.383676349069	k027.jpg	1.0	1.0
414.306658097	0.5	face1	0.13362797338	k022.jpg	2.0	1.0
417.306625046	0.5	COND	0.450262429775	k027.jpg	1.0	1.0
420.306699562	0.5	scene2	0.233668897417	k068.jpg	2.0	1.0
423.306650886	0.5	COND	0.233632540563	k027.jpg	2.0	1.0
426.306769271	0.5	face2	0.417071999633	k082.jpg	2.0	1.0
429.306810435	0.5	baseline	0.00030557718128	BL	1.0	0.0
434.809859597	0.5	scene1	0.36700932181	k050.jpg	2.0	1.0
437.806933327	0.5	COND	0.366962448577	k027.jpg	1.0	1.0
440.807053815	0.5	scene2	0.383538433583	k068.jpg	1.0	1.0
443.806961271	0.5	COND	0.416998685105	k027.jpg	1.0	1.0
446.807018059	0.5	face2	0.200347763021	k082.jpg	1.0	1.0
449.807186322	0.5	COND	0.233616916114	k027.jpg	2.0	1.0
452.807132839	0.5	face2	0.400315432576	k082.jpg	1.0	1.0
455.807193834	0.5	baseline	0.100275289966	BL	2.0	1.0
461.308444086	0.5	scene2	0.333719436196	k068.jpg	2.0	1.0
464.307377721	0.5	COND	0.40019464388	k027.jpg	2.0	1.0
467.307345571	0.5	face2	0.217016593087	k082.jpg	1.0	1.0
470.307485289	0.5	baseline	0.216998264543	BL	1.0	1.0
475.808563072	0.5	scene2	0.0503661518451	k068.jpg	1.0	1.0
478.807525552	0.5	baseline	0.383724424057	BL	2.0	1.0
484.308741551	0.5	face1	0.200321021257	k022.jpg	2.0	1.0
487.307670378	0.5	COND	0.300291935913	k027.jpg	2.0	1.0
490.307686904	0.5	scene1	0.317004033597	k050.jpg	1.0	1.0
493.307791768	0.5	scene2	0.550318076741	k068.jpg	2.0	1.0
496.307858472	0.5	baseline	0.333642516169	BL	2.0	1.0
501.80886895	0.5	scene1	0.0668970664265	k050.jpg	1.0	1.0
504.807935091	0.5	scene2	0.316980596865	k068.jpg	2.0	1.0
507.807970847	0.5	face1	0.333657539682	k022.jpg	1.0	1.0
510.808001195	0.5	face1	0.30021651811	k022.jpg	1.0	1.0
513.809347898	0.5	scene1	0.0503225837601	k050.jpg	2.0	1.0
516.808195598	0.5	COND	0.616974467295	k027.jpg	1.0	1.0
519.808190791	0.5	scene1	0.383682358311	k050.jpg	1.0	1.0
522.808148425	0.5	face1	0.350314651383	k022.jpg	2.0	1.0
525.808232856	0.5	COND	0.400292596896	k027.jpg	2.0	1.0
528.808335617	0.5	scene2	0.116749415873	k068.jpg	1.0	1.0
531.808284237	0.5	scene2	0.100355815608	k068.jpg	1.0	1.0
534.808434471	0.5	COND	0.116934504942	k027.jpg	2.0	1.0
537.808940161	0.5	face1	0.133843710297	k022.jpg	2.0	1.0
540.80850418	0.5	COND	0.133788123494	k027.jpg	1.0	1.0
543.808572687	0.5	scene1	0.100246144342	k050.jpg	2.0	1.0
546.808542039	0.5	face1	0.0168548204238	k022.jpg	2.0	1.0
549.808567579	0.5	face2	0.566931920825	k082.jpg	1.0	1.0
552.808616856	0.5	face1	0.250315492623	k022.jpg	2.0	0.0
555.808758978	0.5	scene2	0.10037835082	k068.jpg	1.0	1.0
558.80878602	0.5	face2	0.000259905937128	k082.jpg	2.0	1.0
561.80882448	0.5	face1	0.0837272484787	k022.jpg	1.0	1.0
564.808871353	0.5	face1	0.300322884112	k022.jpg	2.0	1.0
567.808898396	0.5	scene1	0.333617877681	k050.jpg	2.0	1.0
570.809153494	0.5	COND	0.0170849799179	k027.jpg	1.0	1.0
573.809146884	0.5	face2	0.317013047636	k082.jpg	1.0	1.0
576.808975316	0.5	COND	0.566963470192	k027.jpg	1.0	1.0
579.809026095	0.5	face1	0.0836911922088	k022.jpg	1.0	1.0
582.809066959	0.5	scene2	0.183631458902	k068.jpg	1.0	1.0
585.809187447	0.5	COND	0.317002230673	k027.jpg	2.0	1.0
588.809167015	0.5	scene2	0.433659402537	k068.jpg	1.0	1.0
591.809297419	0.5	face2	0.116967256065	k082.jpg	2.0	1.0
594.809307935	0.5	COND	0.38364359783	k027.jpg	1.0	1.0
597.809267372	0.5	scene2	0.266967195901	k068.jpg	1.0	1.0
600.80936232	0.5	scene2	0.267162801465	k068.jpg	2.0	1.0
603.80934279	0.5	COND	0.383661325555	k027.jpg	2.0	1.0
606.80940709	0.5	face1	0.067065028823	k022.jpg	1.0	1.0
609.809448555	0.5	face2	0.117150842678	k082.jpg	2.0	1.0
612.809493926	0.5	face1	0.366992495488	k022.jpg	1.0	1.0
615.809724686	0.5	baseline	0.133627673029	BL	2.0	1.0
