onset	duration	trial_type	response_time	stim_file	resp
436.02168306	0.5	scence	0.516930839163	s061.jpg	2.0
437.27173444	0.5	scence	0.667001689901	w073.jpg	1.0
438.521668337	0.5	scence	0.550392593024	w058.jpg	1.0
439.771749464	0.5	scence	0.50026140816	w076.jpg	1.0
441.021689671	0.5	scence	0.566926211934	s060.jpg	2.0
442.271718215	0.5	scence	0.783614692744	s068.jpg	2.0
443.521654816	0.5	math	0.933703571558	9	2.0
444.771752168	0.5	math		6	
446.021671943	0.5	math	0.366929697455	6	2.0
447.271845013	0.5	math	0.283623706782	6	2.0
448.521723924	0.5	math	0.500257201609	2	1.0
449.771829689	0.5	math	0.53361439216	1	1.0
451.02188167	0.5	math	0.566956258845	2	1.0
452.27181767	0.5	math	0.600285806227	6	2.0
453.521823379	0.5	math	0.483583263704	7	2.0
454.771847417	0.5	math	0.600271984702	2	1.0
456.031369286	0.5	face	0.566879338818	EMImale21neutral.bmp	2.0
457.272089896	0.5	face	0.75028724852	TMWfemale23neutral.bmp	1.0
458.522008468	0.5	face	0.733636446646	TMBfemale18neutral.bmp	1.0
459.771997652	0.5	face	0.483577254228	EMWfemale27-3neutral.bmp	1.0
461.022029201	0.5	face	0.600250050426	WImale22-2neutral.bmp	2.0
462.272004562	0.5	face	0.816931019537	WBmale26-2neutral.bmp	2.0
463.522064656	0.5	face	0.550235147239	TMBmale21neutral.bmp	2.0
464.772039717	0.5	face	0.550270302105	TMWfemale23neutral.bmp	1.0
466.022016882	0.5	face	0.567042793962	TMBfemale18neutral.bmp	1.0
467.272070365	0.5	face	0.850360322627	WWmale28-2neutral.bmp	2.0
468.522325163	0.5	face	0.433732717065	WWmale28-2neutral.bmp	2.0
469.772110027	0.5	face	0.550294339657	WImale22-2neutral.bmp	2.0
471.022121745	0.5	face	0.700235087075	EMWmale21neutral.bmp	2.0
472.272088093	0.5	face	0.683650088031	TMHmale18neutral.bmp	2.0
473.522164412	0.5	face	0.666943699354	TSFWmale21neutral.bmp	2.0
474.772192656	0.5	face	0.550195184769	TMWfemale24neutral.bmp	1.0
476.02223382	0.5	face	0.616943218512	EMBfemale26neutral.bmp	1.0
477.272204675	0.5	face	0.750287548988	TMWfemale27neutral.bmp	1.0
478.522205576	0.5	face	0.633548949962	TMBfemale19neutral.bmp	1.0
